Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
358;WIN;None;3;121;"147,1";"0,7515";"0,56";12;11;18;38
359;WIN;None;3;120;"212,37";"0,7509";"0,58";12;9;12;32
360;DEATH;KilledByTarget;3;221;"-196,6";"0,7503";"0,56";12;12;29;64
361;WIN;None;3;178;"156,66";"0,7497";"0,58";15;15;22;45
362;WIN;None;3;268;"88,11";"0,7491";"0,54";14;13;35;73
363;WIN;None;3;255;"140,17";"0,7485";"0,62";14;14;30;61
364;WIN;None;3;198;"158,36";"0,7479";"0,61";12;12;20;41
365;WIN;None;3;179;"160,84";"0,7473";"0,57";14;9;20;42
366;WIN;None;3;328;"115,76";"0,7467";"0,61";14;14;40;89
367;WIN;None;3;164;"184,59";"0,7461";"0,55";15;14;17;38
368;WIN;None;3;102;"170,73";"0,7455";"0,53";8;7;12;24
369;WIN;None;3;91;"188,65";"0,7449";"0,6";10;5;10;20
370;DEATH;KilledByTarget;3;216;"-143,05";"0,7443";"0,61";8;8;21;46
371;DEATH;KilledByTarget;3;51;"-108,75";"0,7437";"0,61";11;6;4;11
372;DEATH;KilledByTarget;3;167;"-123,27";"0,7431";"0,58";13;9;12;32
373;WIN;None;3;271;"104,7";"0,7425";"0,6";11;11;31;62
374;WIN;None;3;181;"157,6";"0,7419";"0,58";11;10;20;40
375;WIN;None;3;120;"202,42";"0,7413";"0,54";9;8;13;31
376;DEATH;KilledByTarget;3;146;"-137,9";"0,7407";"0,55";12;12;18;36
377;WIN;None;3;172;"193,38";"0,7401";"0,6";16;14;22;42
378;WIN;None;3;137;"173,13";"0,7395";"0,51";13;11;23;46
379;WIN;None;3;161;"156,8";"0,7389";"0,6";11;10;22;42
380;WIN;None;3;39;"199,54";"0,7384";"0,67";13;5;6;12
381;DEATH;KilledByTarget;3;138;"-136,94";"0,7378";"0,52";11;11;21;45
382;WIN;None;3;24;"210,19";"0,7372";"0,33";10;4;5;10
383;WIN;None;3;120;"209,17";"0,7366";"0,5";11;9;13;28
384;WIN;None;3;204;"125,29";"0,736";"0,53";13;9;28;57
385;WIN;None;3;177;"153,88";"0,7354";"0,61";11;8;19;39
386;WIN;None;3;146;"170,55";"0,7348";"0,51";7;7;21;44
387;WIN;None;3;82;"183,73";"0,7342";"0,63";11;6;9;18
388;DEATH;KilledByTarget;3;174;"-159,91";"0,7336";"0,52";11;10;18;38
389;DEATH;KilledByTarget;3;89;"-133,06";"0,7331";"0,57";14;9;9;19
390;DEATH;KilledByTarget;3;20;"-97,48";"0,7325";"0,6";11;1;2;5
391;WIN;None;3;50;"199,57";"0,7319";"0,44";11;3;9;18
392;DEATH;KilledByTarget;3;146;"-140,55";"0,7313";"0,57";8;7;18;37
393;WIN;None;3;106;"185,7";"0,7307";"0,52";8;8;14;28
394;WIN;None;3;131;"141,15";"0,7301";"0,56";13;10;21;40
395;WIN;None;3;320;"110,42";"0,7295";"0,54";11;11;42;89
396;DEATH;Suicide;3;6;"-304,85";"0,729";"0,33";15;0;1;2
397;DEATH;Suicide;3;4;"-304,51";"0,7284";"0,5";15;0;2;2
398;DEATH;KilledByTarget;3;123;"-164,39";"0,7278";"0,55";8;8;13;27
399;WIN;None;3;92;"205,93";"0,7272";"0,52";11;9;14;28
400;WIN;None;3;135;"186,97";"0,7266";"0,56";15;13;13;26
401;DEATH;KilledByTarget;3;170;"-162,48";"0,7261";"0,46";12;11;23;50
402;DEATH;KilledByTarget;3;66;"-82,25";"0,7255";"0,52";12;6;9;17
403;DEATH;KilledByTarget;3;128;"-145,09";"0,7249";"0,54";11;10;20;40
404;WIN;None;3;74;"228,84";"0,7243";"0,53";13;7;9;16
405;DEATH;KilledByTarget;3;172;"-136,52";"0,7237";"0,58";12;11;22;47
406;DEATH;KilledByTarget;3;316;"-180,1";"0,7232";"0,51";12;11;38;79
407;WIN;None;3;85;"199,62";"0,7226";"0,49";12;11;12;24
408;WIN;None;3;53;"178,76";"0,722";"0,49";11;5;10;20
409;WIN;None;3;61;"201,6";"0,7214";"0,59";8;7;9;16
410;WIN;None;3;110;"196,52";"0,7208";"0,52";10;10;11;22
411;WIN;None;3;91;"229,95";"0,7203";"0,55";11;10;11;22
412;WIN;None;3;116;"179,4";"0,7197";"0,53";9;7;11;22
413;WIN;None;3;72;"203,68";"0,7191";"0,6";10;3;8;17
414;DEATH;KilledByTarget;3;397;"-276,47";"0,7185";"0,56";8;8;45;97
415;DEATH;KilledByTarget;3;80;"-117,48";"0,718";"0,56";14;6;11;23
416;WIN;None;3;194;"174,29";"0,7174";"0,49";16;14;28;57
417;WIN;None;3;163;"157,76";"0,7168";"0,53";13;12;21;41
418;DEATH;KilledByTarget;3;95;"-87,23";"0,7162";"0,61";14;11;10;21
419;DEATH;KilledByTarget;3;57;"-117,77";"0,7157";"0,61";11;6;5;10
420;WIN;None;3;214;"84,14";"0,7151";"0,48";10;9;31;63
421;DEATH;Suicide;3;11;"-305,85";"0,7145";"0,64";13;0;1;2
422;WIN;None;3;193;"127,81";"0,714";"0,51";13;12;27;54
423;WIN;None;3;45;"196,07";"0,7134";"0,58";9;4;5;10
424;WIN;None;3;73;"197,26";"0,7128";"0,47";10;5;10;22
425;WIN;None;3;57;"187,73";"0,7122";"0,47";12;6;9;16
426;WIN;None;3;127;"185,63";"0,7117";"0,57";8;8;13;27
427;DEATH;KilledByTarget;3;99;"-101,76";"0,7111";"0,6";13;10;6;14
428;WIN;None;3;73;"204,51";"0,7105";"0,47";11;7;10;20
429;WIN;None;3;117;"149,43";"0,71";"0,52";7;7;15;30
430;WIN;None;3;77;"184,18";"0,7094";"0,48";14;8;10;20
431;WIN;None;3;95;"185,57";"0,7088";"0,57";16;8;13;27
432;DEATH;KilledByTarget;3;193;"-181,34";"0,7083";"0,52";7;7;22;46
433;WIN;None;3;71;"201,8";"0,7077";"0,58";10;8;9;18
434;WIN;None;3;345;"48,32";"0,7071";"0,53";14;14;46;93
435;WIN;None;3;69;"182,04";"0,7066";"0,49";12;7;10;18
436;DEATH;KilledByTarget;3;155;"-121,63";"0,706";"0,57";9;8;16;34
437;WIN;None;3;232;"130,43";"0,7054";"0,55";16;16;25;51
438;WIN;None;3;251;"150,25";"0,7049";"0,57";10;10;23;49
439;DEATH;KilledByTarget;3;273;"-221,44";"0,7043";"0,58";9;9;31;65
440;DEATH;KilledByTarget;3;196;"-146,15";"0,7037";"0,55";14;13;20;43
441;WIN;None;3;188;"223,31";"0,7032";"0,47";12;11;18;43
442;WIN;None;3;115;"163,87";"0,7026";"0,49";12;10;14;28
443;WIN;None;3;169;"197,44";"0,7021";"0,5";10;7;22;49
444;DEATH;Suicide;3;4;"-304,51";"0,7015";"0,5";13;0;1;2
445;WIN;None;3;122;"241,78";"0,7009";"0,54";12;10;15;30
446;WIN;None;3;88;"182,31";"0,7004";"0,5";8;6;10;20
447;DEATH;KilledByTarget;3;183;"-140,49";"0,6998";"0,51";12;12;27;54
448;WIN;None;3;65;"184,27";"0,6992";"0,49";14;7;7;12
449;WIN;None;3;214;"102,44";"0,6987";"0,49";9;7;30;65
450;DEATH;Suicide;3;4;"-304,51";"0,6981";"0,5";8;0;1;2
451;DEATH;KilledByTarget;3;207;"-146,92";"0,6976";"0,54";14;14;28;58
452;DEATH;KilledByTarget;3;165;"-151,63";"0,697";"0,48";10;10;18;36
453;WIN;None;3;189;"143,49";"0,6965";"0,46";13;11;24;54
454;WIN;None;3;67;"227,68";"0,6959";"0,55";10;7;6;12
455;DEATH;KilledByTarget;3;102;"-132,32";"0,6953";"0,49";12;7;12;23
456;DEATH;KilledByTarget;3;89;"-151,46";"0,6948";"0,46";8;6;16;30
457;WIN;None;3;38;"211,66";"0,6942";"0,55";11;5;4;8
458;WIN;None;3;149;"191,89";"0,6937";"0,49";13;12;15;32
459;WIN;None;3;92;"171,23";"0,6931";"0,53";10;7;11;20
460;WIN;None;3;146;"194,05";"0,6926";"0,52";13;10;19;36
461;DEATH;KilledByTarget;3;50;"-114,98";"0,692";"0,56";11;5;4;9
462;DEATH;KilledByTarget;3;184;"-93,31";"0,6915";"0,54";14;14;21;40
463;WIN;None;3;107;"238,43";"0,6909";"0,55";10;6;12;25
464;WIN;None;3;137;"162,33";"0,6904";"0,52";11;9;18;40
465;DEATH;Suicide;3;7;"-305,07";"0,6898";"0,57";10;0;1;2
466;WIN;None;3;87;"205,28";"0,6892";"0,53";16;7;13;26
467;TIMEOUT;None;3;600;"-267,9";"0,6887";"0,48";12;12;74;150
468;WIN;None;3;208;"106,86";"0,6881";"0,48";11;11;27;54
469;WIN;None;3;543;"13,76";"0,6876";"0,5";11;10;63;146
470;DEATH;KilledByTarget;3;150;"-132,18";"0,687";"0,48";7;6;16;32
471;WIN;None;3;128;"163,36";"0,6865";"0,49";13;11;18;37
472;WIN;None;3;190;"124,27";"0,6859";"0,51";15;13;24;48
473;WIN;None;3;105;"199,32";"0,6854";"0,53";12;12;13;26
474;WIN;None;3;96;"213,7";"0,6848";"0,43";11;9;13;26
475;DEATH;KilledByTarget;3;298;"-250,19";"0,6843";"0,53";15;14;36;72
476;WIN;None;3;316;"126,95";"0,6838";"0,52";12;12;34;68
477;WIN;None;3;162;"145,13";"0,6832";"0,48";6;5;15;32
478;WIN;None;3;105;"191,02";"0,6827";"0,56";13;9;11;22
479;WIN;None;3;253;"90,46";"0,6821";"0,55";9;9;30;60
480;WIN;None;3;68;"205,86";"0,6816";"0,56";11;5;9;18
481;DEATH;KilledByTarget;3;169;"-167,56";"0,681";"0,46";13;10;21;46
482;DEATH;KilledByTarget;3;215;"-213,88";"0,6805";"0,49";12;12;27;53
483;WIN;None;3;360;"125,72";"0,6799";"0,52";12;11;39;85
484;WIN;None;3;86;"190,75";"0,6794";"0,5";18;14;12;22
485;WIN;None;3;214;"117,64";"0,6788";"0,52";13;12;24;50
486;WIN;None;3;129;"163,84";"0,6783";"0,49";8;7;17;34
487;WIN;None;3;113;"201,31";"0,6778";"0,5";14;11;12;24
488;DEATH;KilledByTarget;3;250;"-198,93";"0,6772";"0,5";10;10;33;67
489;DEATH;KilledByTarget;3;158;"-148,79";"0,6767";"0,55";12;11;16;33
490;DEATH;KilledByTarget;3;242;"-171,92";"0,6761";"0,52";10;8;24;50
491;DEATH;KilledByTarget;3;122;"-137,37";"0,6756";"0,48";10;8;14;32
492;WIN;None;3;173;"212,21";"0,6751";"0,49";10;9;19;41
493;DEATH;Suicide;3;6;"-304,85";"0,6745";"0,33";13;0;1;2
494;DEATH;Suicide;3;4;"-304,51";"0,674";"0,5";12;0;2;2
495;WIN;None;3;54;"162,69";"0,6734";"0,52";9;5;8;16
496;WIN;None;3;50;"203,72";"0,6729";"0,5";8;5;8;17
497;WIN;None;3;99;"221,44";"0,6724";"0,43";11;8;15;31
498;WIN;None;3;106;"178,6";"0,6718";"0,46";14;12;14;28
499;DEATH;KilledByTarget;3;134;"-164,86";"0,6713";"0,54";8;7;17;35
500;WIN;None;3;157;"174,18";"0,6707";"0,54";11;10;16;30
501;WIN;None;3;413;"83,96";"0,6702";"0,48";14;14;57;120
502;WIN;None;3;142;"151,53";"0,6697";"0,51";12;11;18;36
503;DEATH;Suicide;3;4;"-304,51";"0,6691";"0,5";9;0;2;2
504;DEATH;KilledByTarget;3;24;"-92,06";"0,6686";"0,58";11;3;2;4
505;WIN;None;3;196;"121,95";"0,6681";"0,52";8;8;22;44
506;WIN;None;3;89;"204,74";"0,6675";"0,54";12;9;11;22
507;WIN;None;3;193;"155,01";"0,667";"0,55";14;13;22;47
508;DEATH;KilledByTarget;3;75;"-121,68";"0,6665";"0,47";7;4;8;18
509;DEATH;Suicide;3;4;"-304,51";"0,6659";"0,5";14;0;1;2
510;DEATH;Suicide;3;4;"-304,51";"0,6654";"0,5";13;0;1;2
511;WIN;None;3;167;"119,93";"0,6649";"0,48";11;7;21;42
512;DEATH;KilledByTarget;3;29;"-102,96";"0,6643";"0,52";10;3;2;5
513;WIN;None;3;122;"217,33";"0,6638";"0,55";11;10;13;29
514;WIN;None;3;203;"177,51";"0,6633";"0,5";8;8;25;51
515;WIN;None;3;110;"152,72";"0,6627";"0,44";8;6;16;32
516;WIN;None;3;233;"128,91";"0,6622";"0,54";15;15;24;50
517;DEATH;KilledByTarget;3;290;"-244,73";"0,6617";"0,47";15;15;41;84
518;WIN;None;3;59;"203,74";"0,6612";"0,41";12;8;10;18
519;WIN;None;3;48;"205,51";"0,6606";"0,52";12;4;6;12
520;WIN;None;3;69;"179,19";"0,6601";"0,46";9;3;9;21
521;WIN;None;3;152;"154,33";"0,6596";"0,45";13;12;19;38
522;WIN;None;3;61;"188,95";"0,659";"0,46";6;3;6;12
523;DEATH;KilledByTarget;3;210;"-158,43";"0,6585";"0,51";15;14;21;43
524;DEATH;KilledByTarget;3;162;"-121,62";"0,658";"0,54";12;12;18;37
525;WIN;None;3;349;"38,89";"0,6575";"0,51";10;10;43;84
526;DEATH;KilledByTarget;3;81;"-108,35";"0,6569";"0,49";10;5;7;17
527;DEATH;Suicide;3;5;"-304,73";"0,6564";"0,4";15;0;1;2
528;WIN;None;3;92;"204,78";"0,6559";"0,46";14;11;16;30
529;DEATH;KilledByTarget;3;56;"-100,3";"0,6554";"0,57";11;5;6;13
530;WIN;None;3;276;"134,4";"0,6548";"0,51";11;11;34;69
531;WIN;None;3;65;"177,47";"0,6543";"0,6";10;7;8;16
532;WIN;None;3;158;"196,01";"0,6538";"0,55";10;10;17;34
533;WIN;None;3;76;"210,95";"0,6533";"0,51";11;8;9;18
534;WIN;None;3;119;"177,24";"0,6527";"0,54";9;8;10;20
535;DEATH;KilledByTarget;3;29;"-105,26";"0,6522";"0,76";8;1;1;1
536;WIN;None;3;118;"181,91";"0,6517";"0,47";12;9;18;36
537;WIN;None;3;245;"195,92";"0,6512";"0,52";13;13;27;54
538;WIN;None;3;198;"164,76";"0,6507";"0,45";7;7;23;47
539;DEATH;KilledByTarget;3;169;"-112,11";"0,6501";"0,5";12;12;19;37
540;WIN;None;3;90;"197,62";"0,6496";"0,4";13;10;10;20
541;DEATH;KilledByTarget;3;143;"-166,84";"0,6491";"0,45";9;8;20;40
542;WIN;None;3;186;"126,4";"0,6486";"0,46";12;10;20;40
543;DEATH;KilledByTarget;3;77;"-123,37";"0,6481";"0,48";12;8;9;19
544;WIN;None;3;103;"177,26";"0,6475";"0,52";7;5;11;22
545;DEATH;Suicide;3;5;"-304,73";"0,647";"0,6";12;0;1;2
546;WIN;None;3;547;"55,28";"0,6465";"0,49";13;13;63;132
547;WIN;None;3;31;"206,55";"0,646";"0,45";10;4;3;6
548;WIN;None;3;54;"196,44";"0,6455";"0,52";14;6;7;15
549;WIN;None;3;273;"116,71";"0,645";"0,47";14;14;30;61
550;WIN;None;3;117;"161,93";"0,6444";"0,5";15;11;12;25
551;WIN;None;3;275;"131,77";"0,6439";"0,48";12;12;28;60
552;WIN;None;3;319;"144,49";"0,6434";"0,48";16;16;38;82
553;WIN;None;3;145;"179,82";"0,6429";"0,52";7;7;13;27
554;DEATH;KilledByTarget;3;207;"-157,72";"0,6424";"0,5";14;14;22;45
555;WIN;None;3;17;"219,28";"0,6419";"0,41";10;2;4;6
556;WIN;None;3;158;"193,41";"0,6413";"0,48";8;7;17;36
557;WIN;None;3;575;"19,87";"0,6408";"0,48";15;15;67;142
558;DEATH;Suicide;3;7;"-305,07";"0,6403";"0,43";14;0;1;2
559;WIN;None;3;55;"210,57";"0,6398";"0,51";10;3;6;12
560;WIN;None;3;68;"183,31";"0,6393";"0,62";6;3;8;16
561;DEATH;Suicide;3;4;"-304,51";"0,6388";"0,5";6;0;1;2
562;DEATH;KilledByTarget;3;175;"-166,78";"0,6383";"0,49";12;10;21;42
563;WIN;None;3;155;"187,77";"0,6378";"0,5";9;9;16;36
564;DEATH;Suicide;3;5;"-304,73";"0,6373";"0,4";14;0;1;2
565;DEATH;KilledByTarget;3;63;"-111,84";"0,6367";"0,44";14;8;6;13
566;WIN;None;3;81;"186,45";"0,6362";"0,42";11;5;9;18
567;WIN;None;3;261;"179,25";"0,6357";"0,55";11;9;29;62
568;WIN;None;3;49;"199,39";"0,6352";"0,45";14;8;8;16
569;WIN;None;3;210;"110,82";"0,6347";"0,48";12;11;25;50
570;DEATH;Suicide;3;5;"-304,73";"0,6342";"0,6";12;0;1;2
571;WIN;None;3;62;"215,58";"0,6337";"0,47";12;7;7;14
572;WIN;None;3;168;"167,71";"0,6332";"0,46";13;12;19;40
573;WIN;None;3;163;"178,01";"0,6327";"0,45";13;11;20;40
574;WIN;None;3;105;"199,12";"0,6322";"0,46";11;11;13;26
575;WIN;None;3;361;"26,6";"0,6317";"0,45";15;15;50;101
576;WIN;None;3;141;"167,9";"0,6312";"0,49";10;9;20;43
577;DEATH;KilledByTarget;3;137;"-149,47";"0,6307";"0,54";13;9;20;38
578;DEATH;KilledByTarget;3;136;"-73,1";"0,6302";"0,46";10;8;16;36
579;WIN;None;3;26;"223,55";"0,6296";"0,42";9;3;4;8
580;WIN;None;3;248;"142,41";"0,6291";"0,46";15;12;29;57
581;WIN;None;3;100;"173,07";"0,6286";"0,49";9;8;11;22
582;WIN;None;3;126;186;"0,6281";"0,48";13;10;14;30
583;WIN;None;3;79;"189,64";"0,6276";"0,46";8;6;12;27
584;WIN;None;3;224;"179,89";"0,6271";"0,55";12;11;18;46
585;WIN;None;3;172;"212,68";"0,6266";"0,48";16;16;23;47
586;WIN;None;3;163;"174,71";"0,6261";"0,55";11;7;14;34
587;WIN;None;3;154;"162,64";"0,6256";"0,47";13;12;21;42
588;DEATH;KilledByTarget;3;13;"-100,09";"0,6251";"0,46";8;1;2;5
589;WIN;None;3;184;"161,79";"0,6246";"0,46";11;11;21;43
590;WIN;None;3;70;"203,37";"0,6241";"0,46";13;8;13;26
591;DEATH;KilledByTarget;3;50;"-101,08";"0,6236";"0,54";8;4;4;9
592;WIN;None;3;79;"238,49";"0,6231";"0,48";16;11;8;16
593;WIN;None;3;347;"185,93";"0,6226";"0,46";8;8;44;92
594;WIN;None;3;100;"197,02";"0,6221";"0,51";16;13;13;26
595;DEATH;KilledByTarget;3;85;"-132,63";"0,6216";"0,52";12;4;12;26
596;WIN;None;3;65;"213,22";"0,6211";"0,46";6;6;10;20
597;WIN;None;3;69;"208,89";"0,6206";"0,45";9;6;4;9
598;DEATH;Suicide;3;4;"-304,51";"0,6201";"0,25";9;0;1;2
599;WIN;None;3;27;"201,13";"0,6197";"0,52";8;2;4;8
600;WIN;None;3;187;"159,08";"0,6192";"0,43";13;13;24;48
601;WIN;None;3;96;"201,7";"0,6187";"0,41";10;10;14;28
602;DEATH;KilledByTarget;3;113;"-107,09";"0,6182";"0,46";10;7;12;25
603;DEATH;KilledByTarget;3;141;"-156,7";"0,6177";"0,45";8;6;16;33
604;WIN;None;3;165;"163,02";"0,6172";"0,51";10;10;15;36
605;DEATH;KilledByTarget;3;164;"-141,06";"0,6167";"0,44";14;14;19;39
606;WIN;None;3;121;"179,25";"0,6162";"0,45";10;8;16;32
607;DEATH;KilledByTarget;3;144;"-115,81";"0,6157";"0,47";11;11;12;29
608;WIN;None;3;89;"199,94";"0,6152";"0,44";14;12;12;26
609;WIN;None;3;272;"121,48";"0,6147";"0,43";11;11;29;61
610;WIN;None;3;64;"181,94";"0,6142";"0,47";13;8;8;17
611;WIN;None;3;154;"182,59";"0,6137";"0,42";11;11;18;38
612;WIN;None;3;83;"214,11";"0,6132";"0,37";11;9;13;26
613;WIN;None;3;138;"164,46";"0,6127";"0,43";10;8;19;41
614;DEATH;Suicide;3;4;"-304,51";"0,6123";"0,25";16;0;1;2
615;DEATH;KilledByTarget;3;279;"-211,96";"0,6118";"0,4";12;10;42;90
616;WIN;None;3;134;"184,54";"0,6113";"0,46";12;11;11;22
617;DEATH;Suicide;3;4;"-304,51";"0,6108";"0,5";13;0;1;2
618;DEATH;Suicide;3;5;"-304,73";"0,6103";"0,4";14;0;1;2
619;WIN;None;3;150;"179,47";"0,6098";"0,47";12;11;15;30
620;DEATH;KilledByTarget;3;154;"-158,41";"0,6093";"0,47";11;10;23;48
621;DEATH;Suicide;3;5;"-304,73";"0,6088";"0,4";14;0;1;2
622;DEATH;KilledByTarget;3;157;"-119,67";"0,6083";"0,48";8;8;15;36
623;DEATH;Suicide;3;4;"-304,51";"0,6079";"0,25";11;0;1;2
624;DEATH;Suicide;3;4;"-304,51";"0,6074";"0,25";16;0;1;2
625;WIN;None;3;146;"234,55";"0,6069";"0,5";11;8;16;34
626;DEATH;Suicide;3;4;"-304,51";"0,6064";0;16;0;2;2
627;WIN;None;3;67;"211,88";"0,6059";"0,43";11;6;10;20
628;WIN;None;3;141;"163,75";"0,6054";"0,45";9;9;22;44
629;WIN;None;3;113;"164,51";"0,605";"0,35";13;11;16;32
630;DEATH;Suicide;3;4;"-304,51";"0,6045";"0,25";11;0;2;2
631;WIN;None;3;298;"67,11";"0,604";"0,46";7;7;37;78
632;WIN;None;3;118;"212,36";"0,6035";"0,48";11;10;16;34
633;DEATH;Suicide;3;4;"-304,51";"0,603";"0,25";12;0;2;2
634;WIN;None;3;238;"162,06";"0,6025";"0,49";12;12;23;47
635;DEATH;KilledByTarget;3;83;"-118,44";"0,6021";"0,59";7;4;9;16
636;DEATH;KilledByTarget;3;54;"-109,81";"0,6016";"0,43";9;4;6;14
637;WIN;None;3;88;"202,96";"0,6011";"0,44";12;10;13;26
638;WIN;None;3;225;"183,37";"0,6006";"0,48";9;7;26;55
639;WIN;None;3;150;"233,62";"0,6001";"0,47";7;4;17;35
640;DEATH;KilledByTarget;3;195;"-112,38";"0,5996";"0,46";9;9;23;49
641;WIN;None;3;241;"131,55";"0,5992";"0,48";12;12;26;54
642;WIN;None;3;115;"225,32";"0,5987";"0,44";10;8;14;29
643;WIN;None;3;143;"169,91";"0,5982";"0,44";8;7;14;33
644;WIN;None;3;190;"152,42";"0,5977";"0,42";14;13;20;42
645;WIN;None;3;160;"188,77";"0,5973";"0,46";9;9;16;35
646;DEATH;Suicide;3;4;"-304,51";"0,5968";0;16;0;1;2
647;WIN;None;3;249;"115,24";"0,5963";"0,51";13;12;27;52
648;WIN;None;3;111;"173,3";"0,5958";"0,52";10;7;13;29
649;WIN;None;3;65;"197,12";"0,5953";"0,51";10;5;9;18
650;DEATH;KilledByTarget;3;124;"-113,86";"0,5949";"0,4";9;9;12;24
651;WIN;None;3;116;"171,15";"0,5944";"0,45";14;13;19;38
652;WIN;None;3;123;"211,56";"0,5939";"0,5";10;8;12;27
653;WIN;None;3;318;"91,76";"0,5934";"0,42";11;11;38;84
654;WIN;None;3;84;"229,74";"0,593";"0,49";11;6;10;21
655;DEATH;KilledByTarget;3;144;"-101,16";"0,5925";"0,5";14;12;16;33
656;DEATH;KilledByTarget;3;163;"-160,59";"0,592";"0,42";12;12;19;40
657;DEATH;KilledByTarget;3;103;"-150,79";"0,5915";"0,51";6;3;13;29
658;WIN;None;3;110;"174,22";"0,5911";"0,44";9;7;15;31
659;WIN;None;3;174;"172,44";"0,5906";"0,51";12;10;20;40
660;WIN;None;3;174;"178,44";"0,5901";"0,45";13;12;23;46
661;DEATH;KilledByTarget;3;88;"-123,09";"0,5897";"0,42";13;7;13;27
662;WIN;None;3;91;"170,4";"0,5892";"0,46";12;8;9;18
663;WIN;None;3;70;"179,27";"0,5887";"0,46";12;7;9;18
664;DEATH;KilledByTarget;3;191;"-109,15";"0,5882";"0,46";15;12;24;54
665;WIN;None;3;52;"191,38";"0,5878";"0,4";11;6;9;18
666;WIN;None;3;148;"112,11";"0,5873";"0,41";11;9;25;50
667;WIN;None;3;207;"146,08";"0,5868";"0,42";13;13;25;56
668;WIN;None;3;145;"171,07";"0,5864";"0,37";9;9;18;38
669;WIN;None;3;147;"167,98";"0,5859";"0,43";12;11;19;40
670;DEATH;Suicide;3;4;"-304,51";"0,5854";"0,5";10;0;1;2
671;WIN;None;3;202;"160,83";"0,585";"0,45";10;8;30;64
672;WIN;None;3;169;"149,59";"0,5845";"0,38";9;9;23;46
673;WIN;None;3;101;"204,1";"0,584";"0,41";10;10;12;25
674;WIN;None;3;166;"204,75";"0,5836";"0,47";11;10;17;35
675;WIN;None;3;55;"172,42";"0,5831";"0,4";10;5;9;16
676;WIN;None;3;73;"198,11";"0,5826";"0,41";10;7;10;20
677;DEATH;Suicide;3;4;"-304,51";"0,5822";0;10;0;2;2
678;DEATH;KilledByTarget;3;79;"-126,21";"0,5817";"0,47";8;5;8;18
679;WIN;None;3;110;"151,82";"0,5812";"0,4";11;9;18;36
680;WIN;None;3;109;"216,19";"0,5808";"0,39";12;12;15;31
681;DEATH;KilledByTarget;3;109;"-109,81";"0,5803";"0,44";12;11;10;22
682;WIN;None;3;111;"192,15";"0,5798";"0,51";11;9;14;29
683;DEATH;Suicide;3;4;"-304,51";"0,5794";0;15;0;2;2
684;DEATH;KilledByTarget;3;153;"-141,79";"0,5789";"0,46";13;12;16;35
685;WIN;None;3;41;"212,85";"0,5784";"0,44";8;5;6;10
686;DEATH;Suicide;3;6;"-304,85";"0,578";"0,5";12;0;2;2
687;WIN;None;3;77;"182,28";"0,5775";"0,4";14;9;11;22
688;DEATH;KilledByTarget;3;177;"-176,32";"0,577";"0,43";10;9;22;45
689;WIN;None;3;196;"154,6";"0,5766";"0,45";13;12;31;62
690;WIN;None;3;112;"191,98";"0,5761";"0,44";14;11;17;37
691;WIN;None;3;200;"183,67";"0,5757";"0,38";13;10;21;46
692;WIN;None;3;122;"196,23";"0,5752";"0,43";15;10;14;28
693;WIN;None;3;197;"147,43";"0,5747";"0,41";9;7;27;59
694;DEATH;KilledByTarget;3;109;"-169,36";"0,5743";"0,41";7;6;17;33
695;DEATH;Suicide;3;4;"-304,51";"0,5738";"0,25";11;0;1;2
696;DEATH;Suicide;3;21;"-307,75";"0,5734";"0,48";12;1;2;2
697;WIN;None;3;164;"190,54";"0,5729";"0,48";11;10;17;37
698;WIN;None;3;68;"222,01";"0,5724";"0,41";12;7;11;22
699;WIN;None;3;138;"169,76";"0,572";"0,45";10;9;23;45
700;WIN;None;3;135;"176,42";"0,5715";"0,49";11;10;15;32
701;DEATH;KilledByTarget;3;137;"-140,02";"0,5711";"0,38";12;11;16;31
702;WIN;None;3;105;"189,57";"0,5706";"0,46";11;9;16;32
703;WIN;None;3;56;"199,2";"0,5702";"0,38";7;3;8;16
704;DEATH;KilledByTarget;3;150;"-166,08";"0,5697";"0,48";12;10;17;33
705;WIN;None;3;225;"159,97";"0,5693";"0,41";13;13;25;51
706;WIN;None;3;52;"176,63";"0,5688";"0,4";9;1;7;14
707;WIN;None;3;176;"135,95";"0,5683";"0,38";10;10;27;56
708;WIN;None;3;314;"145,29";"0,5679";"0,42";12;12;40;81
709;DEATH;KilledByTarget;3;53;"-136,89";"0,5674";"0,34";7;2;7;16
710;DEATH;KilledByTarget;3;258;"-225,84";"0,567";"0,45";14;12;33;66
711;WIN;None;3;301;"144,4";"0,5665";"0,43";15;15;36;74
712;DEATH;KilledByTarget;3;121;"-127,95";"0,5661";"0,37";12;10;16;33
713;WIN;None;3;39;"215,04";"0,5656";"0,36";8;2;4;6
714;WIN;None;3;150;"149,02";"0,5652";"0,37";12;11;20;38
715;WIN;None;3;199;"159,09";"0,5647";"0,51";17;16;22;45
716;WIN;None;3;112;"202,93";"0,5643";"0,48";12;10;12;24
717;WIN;None;3;168;"149,71";"0,5638";"0,38";12;12;24;48
718;DEATH;KilledByTarget;3;246;"-182,8";"0,5634";"0,49";11;11;24;57
719;DEATH;KilledByTarget;3;202;"-162,77";"0,5629";"0,49";12;12;17;35
720;WIN;None;3;57;"173,88";"0,5625";"0,39";12;4;10;21
