Episode;Steps;TotalReward;Epsilon
3886;202;-202,31;0,0658
3887;600;-140,60;0,0658
3888;213;186,48;0,0658
3889;600;-368,60;0,0657
3890;106;-533,90;0,0657
3891;600;-67,00;0,0656
3892;382;-197,96;0,0656
3893;600;-161,00;0,0655
3894;273;-210,42;0,0655
3895;72;-206,51;0,0654
3896;600;-43,60;0,0654
3897;600;-52,50;0,0653
3898;391;-226,80;0,0653
3899;600;-60,75;0,0652
3900;180;-204,94;0,0652
3901;422;-236,66;0,0652
3902;600;-69,00;0,0651
3903;600;-25,60;0,0651
3904;349;-212,08;0,0650
3905;238;-219,97;0,0650
3906;78;-200,42;0,0649
3907;135;-211,49;0,0649
3908;237;-205,11;0,0648
3909;203;-217,32;0,0648
3910;157;-206,86;0,0647
3911;227;-222,71;0,0647
3912;277;-182,01;0,0647
3913;103;-195,12;0,0646
3914;45;-183,44;0,0646
3915;198;-201,12;0,0645
3916;600;-29,35;0,0645
3917;119;-202,33;0,0644
3918;88;-207,57;0,0644
3919;50;-198,64;0,0643
3920;325;195,01;0,0643
3921;49;-204,13;0,0643
3922;200;-160,39;0,0642
3923;600;-136,05;0,0642
3924;274;71,82;0,0641
3925;599;-73,78;0,0641
3926;38;-269,37;0,0640
3927;55;-346,04;0,0640
3928;268;-114,97;0,0639
3929;600;-144,75;0,0639
3930;600;-284,90;0,0638
3931;136;191,20;0,0638
3932;187;-192,96;0,0638
3933;47;-202,96;0,0637
3934;49;-198,78;0,0637
3935;573;184,48;0,0636
3936;138;-200,97;0,0636
3937;161;-213,40;0,0635
3938;89;-200,63;0,0635
3939;129;-213,53;0,0634
3940;500;-194,39;0,0634
3941;38;-202,87;0,0634
3942;127;-198,91;0,0633
3943;74;-195,43;0,0633
3944;114;-197,88;0,0632
3945;36;-198,30;0,0632
3946;176;-268,80;0,0631
3947;166;-160,40;0,0631
3948;23;207,73;0,0630
3949;568;-278,77;0,0630
3950;87;-188,81;0,0630
3951;23;-191,82;0,0629
3952;41;-158,35;0,0629
3953;73;-196,97;0,0628
3954;140;-204,59;0,0628
3955;365;-261,39;0,0627
3956;270;-231,24;0,0627
3957;600;-29,80;0,0627
3958;185;-224,19;0,0626
3959;243;76,73;0,0626
3960;74;-199,43;0,0625
3961;186;-230,05;0,0625
3962;58;-204,52;0,0624
3963;61;-203,90;0,0624
3964;351;173,95;0,0623
3965;32;-192,21;0,0623
3966;97;-207,41;0,0623
3967;37;-197,51;0,0622
3968;145;-195,19;0,0622
3969;600;-41,65;0,0621
3970;309;-232,33;0,0621
3971;77;-205,66;0,0620
3972;464;-254,38;0,0620
3973;301;-216,85;0,0620
3974;386;-226,10;0,0619
3975;157;-196,76;0,0619
3976;229;-268,03;0,0618
3977;4;-202,43;0,0618
3978;600;-596,40;0,0617
3979;600;-528,25;0,0617
3980;384;-312,33;0,0617
3981;204;-189,43;0,0616
3982;219;-213,13;0,0616
3983;92;-205,66;0,0615
3984;186;-177,95;0,0615
3985;276;-218,25;0,0614
3986;167;-243,61;0,0614
3987;28;210,13;0,0613
3988;40;220,36;0,0613
3989;4;-202,43;0,0613
3990;64;-225,03;0,0612
3991;157;-232,11;0,0612
3992;388;-231,57;0,0611
3993;255;-214,99;0,0611
3994;235;-219,44;0,0610
3995;194;-219,93;0,0610
3996;600;-45,25;0,0610
3997;242;-206,66;0,0609
3998;240;-216,44;0,0609
3999;100;-202,19;0,0608
4000;159;-211,48;0,0608
4001;49;-203,53;0,0608
4002;155;-200,54;0,0607
4003;285;179,51;0,0607
4004;254;-218,08;0,0606
4005;66;-200,60;0,0606
4006;549;-251,03;0,0605
4007;58;-203,62;0,0605
4008;105;-202,14;0,0605
4009;94;-201,38;0,0604
4010;391;-228,20;0,0604
4011;53;-205,82;0,0603
4012;153;-196,17;0,0603
4013;168;-205,37;0,0602
4014;112;-208,46;0,0602
4015;166;-209,55;0,0602
4016;146;-204,80;0,0601
4017;84;-201,33;0,0601
4018;107;-209,96;0,0600
4019;62;-201,61;0,0600
4020;84;-208,13;0,0599
4021;372;-224,71;0,0599
4022;70;-189,74;0,0599
4023;477;-234,66;0,0598
4024;305;-223,99;0,0598
4025;26;-203,75;0,0597
4026;211;-210,50;0,0597
4027;37;-202,81;0,0597
4028;73;222,53;0,0596
4029;25;-196,79;0,0596
4030;258;-214,37;0,0595
4031;318;-220,17;0,0595
4032;141;-205,20;0,0594
4033;581;-384,15;0,0594
4034;4;-202,43;0,0594
4035;600;-197,15;0,0593
4036;495;-426,54;0,0593
4037;122;195,94;0,0592
4038;4;-202,43;0,0592
4039;4;-202,43;0,0592
4040;540;-255,19;0,0591
4041;277;-219,71;0,0591
4042;487;-247,81;0,0590
4043;125;-210,14;0,0590
4044;214;-214,88;0,0589
4045;499;-251,83;0,0589
4046;495;-218,89;0,0589
4047;486;-237,45;0,0588
4048;600;-79,20;0,0588
4049;445;-238,34;0,0587
4050;600;-38,55;0,0587
4051;284;-201,68;0,0587
4052;42;-192,91;0,0586
4053;197;-216,01;0,0586
4054;38;-204,57;0,0585
4055;151;-211,90;0,0585
4056;14;-203,03;0,0585
4057;205;-204,84;0,0584
4058;347;-227,61;0,0584
4059;560;-229,54;0,0583
4060;119;-196,18;0,0583
4061;314;-210,38;0,0583
4062;304;-222,73;0,0582
4063;72;-196,76;0,0582
4064;158;-212,77;0,0581
4065;74;-206,83;0,0581
4066;58;-205,67;0,0580
4067;600;-45,20;0,0580
4068;157;-216,11;0,0580
4069;397;-207,66;0,0579
4070;211;167,30;0,0579
4071;600;-573,75;0,0578
4072;206;93,05;0,0578
4073;341;-378,70;0,0578
4074;72;-224,46;0,0577
4075;48;208,63;0,0577
4076;150;-227,39;0,0576
4077;50;-212,79;0,0576
4078;75;-190,84;0,0576
4079;87;-199,46;0,0575
4080;79;-202,13;0,0575
4081;264;-251,03;0,0574
4082;79;-200,68;0,0574
4083;162;-203,21;0,0574
4084;98;-179,37;0,0573
4085;43;-188,12;0,0573
4086;89;-196,33;0,0572
4087;34;-188,08;0,0572
4088;35;-192,49;0,0572
4089;170;-233,64;0,0571
4090;32;-197,66;0,0571
4091;549;-416,48;0,0570
4092;4;-202,43;0,0570
4093;24;-196,18;0,0570
4094;89;205,67;0,0569
4095;412;-248,31;0,0569
4096;398;-229,47;0,0568
4097;332;-239,86;0,0568
4098;193;-203,82;0,0568
4099;156;-211,40;0,0567
4100;104;-207,38;0,0567
4101;325;-211,14;0,0566
4102;152;-209,16;0,0566
4103;281;-215,65;0,0566
4104;154;-216,88;0,0565
4105;173;-229,17;0,0565
4106;231;209,90;0,0564
4107;68;-207,17;0,0564
4108;393;182,83;0,0564
4109;158;-204,77;0,0563
4110;323;-242,07;0,0563
4111;209;-215,98;0,0562
4112;162;-205,46;0,0562
4113;281;-213,20;0,0562
4114;40;-204,59;0,0561
4115;78;-201,32;0,0561
4116;60;-199,34;0,0561
4117;195;-210,69;0,0560
4118;191;-214,30;0,0560
4119;208;-205,62;0,0559
4120;281;-223,40;0,0559
4121;150;-207,79;0,0559
4122;173;-181,47;0,0558
4123;61;255,40;0,0558
4124;57;-202,66;0,0557
4125;171;196,45;0,0557
4126;96;-193,95;0,0557
4127;46;-188,55;0,0556
4128;70;203,01;0,0556
4129;464;-309,03;0,0555
4130;600;-220,95;0,0555
4131;113;-220,32;0,0555
4132;172;-242,51;0,0554
4133;229;-274,68;0,0554
4134;600;-169,10;0,0553
4135;600;-220,80;0,0553
4136;463;77,33;0,0553
4137;219;-220,83;0,0552
4138;77;192,24;0,0552
4139;143;169,43;0,0552
4140;208;-254,37;0,0551
4141;600;-199,40;0,0551
4142;327;-311,86;0,0550
4143;600;-189,45;0,0550
4144;440;-309,54;0,0550
4145;566;-349,00;0,0549
4146;180;159,06;0,0549
4147;134;-240,48;0,0548
4148;458;-261,27;0,0548
4149;100;198,86;0,0548
4150;4;-202,43;0,0547
4151;97;174,04;0,0547
4152;261;-245,50;0,0547
4153;5;-202,94;0,0546
4154;2;199,94;0,0546
4155;470;131,81;0,0545
4156;593;-321,42;0,0545
4157;113;200,33;0,0545
4158;600;-118,90;0,0544
4159;600;-96,35;0,0544
4160;583;-290,67;0,0544
4161;163;-226,97;0,0543
4162;370;-300,14;0,0543
4163;325;-252,24;0,0542
4164;293;169,73;0,0542
4165;239;-216,98;0,0542
4166;354;-238,63;0,0541
4167;243;164,83;0,0541
4168;600;-90,95;0,0540
4169;219;-224,53;0,0540
4170;51;-201,40;0,0540
4171;376;-240,25;0,0539
4172;196;-230,95;0,0539
4173;320;-256,89;0,0539
4174;385;-286,54;0,0538
4175;329;-234,53;0,0538
4176;564;-282,28;0,0537
4177;8;-202,67;0,0537
4178;4;-202,43;0,0537
4179;190;164,86;0,0536
4180;4;-202,43;0,0536
4181;216;-219,45;0,0536
4182;21;-209,00;0,0535
4183;211;169,25;0,0535
4184;28;-208,47;0,0534
4185;339;-255,28;0,0534
4186;131;-204,00;0,0534
4187;401;-286,00;0,0533
4188;32;-208,81;0,0533
4189;46;-209,85;0,0533
4190;38;228,73;0,0532
4191;600;-68,10;0,0532
4192;55;-203,09;0,0531
4193;181;-199,95;0,0531
4194;124;-213,53;0,0531
4195;158;-215,27;0,0530
4196;111;-208,75;0,0530
4197;74;-216,63;0,0530
4198;215;-241,44;0,0529
4199;292;139,04;0,0529
4200;406;129,55;0,0528
4201;130;-235,79;0,0528
4202;147;200,74;0,0528
4203;258;-249,02;0,0527
4204;429;152,97;0,0527
4205;600;-151,75;0,0527
4206;175;-255,34;0,0526
4207;417;-335,31;0,0526
4208;365;167,76;0,0526
4209;290;-296,44;0,0525
4210;373;121,43;0,0525
4211;358;-272,27;0,0524
4212;228;156,63;0,0524
4213;73;-213,87;0,0524
4214;359;-258,48;0,0523
4215;236;-236,45;0,0523
4216;137;-234,16;0,0523
4217;48;-195,12;0,0522
4218;476;-348,55;0,0522
4219;59;-205,03;0,0522
4220;171;-222,95;0,0521
4221;331;-269,05;0,0521
4222;306;200,80;0,0520
4223;4;-202,43;0,0520
4224;600;-154,70;0,0520
4225;102;185,84;0,0519
4226;134;-214,68;0,0519
4227;144;-230,73;0,0519
4228;150;-220,59;0,0518
4229;353;122,63;0,0518
4230;272;-262,61;0,0518
4231;97;172,09;0,0517
4232;41;-192,30;0,0517
4233;275;-223,59;0,0516
4234;31;-208,10;0,0516
4235;4;-202,43;0,0516
4236;211;-264,90;0,0515
4237;125;-169,19;0,0515
4238;234;-254,08;0,0515
4239;380;-318,34;0,0514
4240;350;-244,99;0,0514
4241;390;135,46;0,0514
4242;245;-238,99;0,0513
4243;116;199,40;0,0513
4244;6;-203,45;0,0512
4245;522;-301,51;0,0512
4246;358;-284,87;0,0512
4247;256;-257,60;0,0511
4248;310;-284,19;0,0511
4249;243;-236,87;0,0511
4250;441;-343,00;0,0510
4251;230;-258,54;0,0510
4252;556;-313,65;0,0510
4253;600;-190,50;0,0509
4254;306;-278,20;0,0509
4255;248;-256,92;0,0509
4256;600;-191,05;0,0508
4257;50;-205,94;0,0508
4258;529;-329,08;0,0507
4259;600;-139,70;0,0507
4260;4;-202,43;0,0507
4261;529;-304,88;0,0506
4262;600;-165,25;0,0506
4263;221;-253,40;0,0506
4264;7;-203,06;0,0505
4265;600;-160,60;0,0505
4266;169;-236,93;0,0505
4267;165;175,31;0,0504
4268;600;-143,95;0,0504
4269;475;105,31;0,0504
4270;600;-143,65;0,0503
4271;600;-136,25;0,0503
4272;2;-200,51;0,0503
4273;4;-202,43;0,0502
4274;600;-147,75;0,0502
4275;257;-252,61;0,0501
4276;115;-220,74;0,0501
4277;296;-244,25;0,0501
4278;38;-208,07;0,0500
4279;600;-119,60;0,0500
4280;600;-141,20;0,0500
4281;600;-131,30;0,0500
4282;600;-132,00;0,0500
4283;238;148,58;0,0500
4284;4;-202,43;0,0500
4285;600;-157,40;0,0500
4286;124;-217,93;0,0500
4287;71;-209,10;0,0500
4288;81;-210,45;0,0500
4289;600;-136,20;0,0500
4290;367;148,89;0,0500
4291;116;-218,85;0,0500
4292;600;-55,70;0,0500
4293;200;-235,49;0,0500
4294;229;-231,23;0,0500
4295;319;-257,03;0,0500
4296;600;-133,55;0,0500
4297;537;-300,81;0,0500
4298;576;-331,10;0,0500
4299;533;-289,32;0,0500
4300;600;-84,45;0,0500
4301;252;-235,96;0,0500
4302;600;-122,55;0,0500
4303;358;-250,82;0,0500
4304;373;-271,72;0,0500
4305;600;-118,55;0,0500
4306;390;-253,19;0,0500
4307;44;-201,88;0,0500
4308;385;-284,84;0,0500
4309;326;-259,90;0,0500
4310;281;-267,20;0,0500
4311;32;-208,91;0,0500
4312;5;-202,94;0,0500
4313;600;-132,75;0,0500
4314;346;-343,95;0,0500
4315;286;-243,15;0,0500
4316;8;-203,57;0,0500
4317;600;-147,75;0,0500
4318;152;-228,21;0,0500
4319;14;-203,93;0,0500
4320;135;-203,49;0,0500
4321;600;-130,20;0,0500
4322;536;-310,70;0,0500
4323;181;-232,30;0,0500
4324;287;-256,51;0,0500
4325;447;-311,86;0,0500
4326;127;-236,26;0,0500
4327;481;-279,80;0,0500
4328;210;-232,99;0,0500
4329;566;-324,00;0,0500
4330;117;194,99;0,0500
4331;408;-316,22;0,0500
4332;12;-203,81;0,0500
4333;136;-237,00;0,0500
4334;511;-281,85;0,0500
4335;11;-204,20;0,0500
4336;412;-321,76;0,0500
4337;600;-151,50;0,0500
4338;600;-170,85;0,0500
4339;131;-213,20;0,0500
4340;600;-154,80;0,0500
4341;272;114,79;0,0500
4342;512;-300,16;0,0500
4343;355;-278,19;0,0500
4344;4;-202,43;0,0500
4345;52;-217,16;0,0500
4346;500;-271,89;0,0500
4347;572;-313,61;0,0500
4348;14;-203,93;0,0500
4349;600;-115,70;0,0500
4350;600;-143,90;0,0500
4351;600;-153,70;0,0500
4352;425;-299,84;0,0500
4353;110;175,66;0,0500
4354;600;-145,25;0,0500
4355;417;-270,76;0,0500
4356;600;-123,40;0,0500
4357;183;-229,07;0,0500
4358;68;-217,97;0,0500
4359;283;-275,57;0,0500
4360;600;-125,00;0,0500
4361;483;119,08;0,0500
4362;395;-263,19;0,0500
4363;339;-266,23;0,0500
4364;36;-210,05;0,0500
4365;233;-235,62;0,0500
4366;9;-203,18;0,0500
4367;17;-204,56;0,0500
4368;284;-251,08;0,0500
4369;182;-227,36;0,0500
4370;197;-234,71;0,0500
4371;597;-311,46;0,0500
4372;25;-211,44;0,0500
4373;440;-279,04;0,0500
4374;219;-258,53;0,0500
4375;121;-223,95;0,0500
4376;183;-225,27;0,0500
4377;507;-300,21;0,0500
4378;83;-219,27;0,0500
4379;354;-271,18;0,0500
4380;388;-269,87;0,0500
4381;212;-261,46;0,0500
4382;295;-244,69;0,0500
4383;296;119,90;0,0500
4384;600;-118,80;0,0500
4385;600;-186,60;0,0500
4386;245;-258,69;0,0500
4387;126;162,75;0,0500
4388;138;-224,27;0,0500
4389;193;168,78;0,0500
4390;422;-290,26;0,0500
4391;536;-278,25;0,0500
4392;299;153,17;0,0500
4393;98;199,53;0,0500
4394;77;-207,46;0,0500
4395;600;-110,35;0,0500
4396;600;-134,15;0,0500
4397;478;-255,27;0,0500
4398;4;-202,43;0,0500
4399;267;-226,01;0,0500
4400;52;-187,11;0,0500
4401;586;-308,70;0,0500
4402;232;-237,56;0,0500
4403;127;-200,06;0,0500
4404;176;-217,60;0,0500
4405;468;-303,67;0,0500
4406;382;-280,26;0,0500
4407;561;-316,50;0,0500
4408;220;-245,14;0,0500
4409;397;-286,36;0,0500
4410;534;100,52;0,0500
4411;271;-260,25;0,0500
4412;337;-241,36;0,0500
4413;125;-205,54;0,0500
4414;600;-112,00;0,0500
4415;4;-202,43;0,0500
4416;335;-295,29;0,0500
4417;250;-241,09;0,0500
4418;181;-227,45;0,0500
4419;233;-241,72;0,0500
4420;305;-267,44;0,0500
4421;46;-211,50;0,0500
4422;15;-205,64;0,0500
4423;146;-222,70;0,0500
4424;224;167,57;0,0500
4425;37;-212,16;0,0500
4426;395;-317,49;0,0500
4427;246;-246,65;0,0500
4428;175;-217,94;0,0500
4429;460;-262,54;0,0500
4430;202;-239,86;0,0500
4431;9;-203,18;0,0500
4432;600;-153,60;0,0500
4433;600;-140,60;0,0500
4434;135;-211,89;0,0500
4435;233;159,43;0,0500
4436;236;-236,05;0,0500
4437;465;-320,59;0,0500
4438;10;-203,69;0,0500
4439;600;-106,35;0,0500
4440;600;-112,70;0,0500
4441;212;-232,76;0,0500
4442;600;-133,15;0,0500
4443;4;-202,43;0,0500
4444;600;-115,05;0,0500
4445;152;-239,46;0,0500
4446;600;-62,75;0,0500
4447;389;-228,93;0,0500
4448;533;77,63;0,0500
4449;157;-220,51;0,0500
4450;154;-179,58;0,0500
4451;202;-174,46;0,0500
4452;213;-246,62;0,0500
4453;59;-209,78;0,0500
4454;73;-213,77;0,0500
4455;600;-57,35;0,0500
4456;159;-218,98;0,0500
4457;408;-291,42;0,0500
4458;186;-209,70;0,0500
4459;486;-260,90;0,0500
4460;46;-209,85;0,0500
4461;294;-290,08;0,0500
4462;464;45,02;0,0500
4463;600;-150,40;0,0500
4464;600;-142,70;0,0500
4465;115;-213,34;0,0500
4466;9;-203,18;0,0500
4467;74;-207,88;0,0500
4468;600;-139,35;0,0500
4469;386;-291,05;0,0500
4470;524;-294,98;0,0500
4471;600;103,96;0,0500
4472;253;173,63;0,0500
4473;4;-202,43;0,0500
4474;221;-241,15;0,0500
4475;441;-309,20;0,0500
4476;257;-271,36;0,0500
4477;514;-328,73;0,0500
4478;155;-211,69;0,0500
4479;423;116,73;0,0500
4480;292;-252,16;0,0500
4481;600;-158,80;0,0500
4482;600;-207,60;0,0500
4483;600;-105,80;0,0500
4484;312;-305,41;0,0500
4485;4;-202,43;0,0500
4486;4;-202,43;0,0500
4487;324;167,72;0,0500
4488;211;-256,75;0,0500
4489;460;-306,99;0,0500
4490;305;-247,59;0,0500
4491;600;-129,05;0,0500
4492;9;-204,08;0,0500
4493;600;-120,25;0,0500
4494;600;-192,30;0,0500
4495;600;-158,05;0,0500
4496;109;-220,78;0,0500
4497;584;-346,98;0,0500
4498;198;-262,87;0,0500
4499;281;-227,55;0,0500
