Episode;Outcome;DeathType;Phase;Steps;TotalReward;Epsilon;ExplorationRate;WallsInitial;WallsBroken;BombsDropped;SafetyDangerSteps
365;DEATH;Suicide;3;4;-302,38;0,6948;0,75;12;0;1;2
366;DEATH;Suicide;3;4;-302,38;0,6941;0,25;11;0;1;2
367;DEATH;Suicide;3;4;-302,33;0,6934;0,75;9;0;1;2
368;DEATH;Suicide;3;5;-302,89;0,6927;0,60;14;0;2;2
369;DEATH;Suicide;3;11;-303,70;0,6920;0,55;11;1;1;2
370;DEATH;Suicide;3;4;-302,38;0,6913;0,25;13;0;2;2
371;DEATH;Suicide;3;5;-295,49;0,6906;0,60;13;1;1;2
372;DEATH;Suicide;3;5;-302,44;0,6899;0,40;11;0;1;2
373;DEATH;Suicide;3;5;-302,84;0,6892;0,60;14;0;1;2
374;DEATH;Suicide;3;4;-302,38;0,6885;0,50;12;0;2;2
375;DEATH;Suicide;3;4;-302,38;0,6879;0,50;10;0;1;2
376;DEATH;Suicide;3;5;-295,39;0,6872;0,60;13;1;1;2
377;DEATH;Suicide;3;4;-302,43;0,6865;0,50;4;0;1;2
378;DEATH;Suicide;3;5;-295,39;0,6858;0,60;17;1;1;2
379;DEATH;Suicide;3;5;-302,89;0,6851;0,80;11;0;1;2
380;DEATH;Suicide;3;4;-302,38;0,6844;0,75;11;0;1;2
381;DEATH;Suicide;3;4;-302,38;0,6837;0,75;15;0;1;2
382;DEATH;Suicide;3;11;-304,10;0,6831;0,82;16;1;1;2
383;DEATH;Suicide;3;5;-295,39;0,6824;0,80;12;1;1;2
384;DEATH;Suicide;3;4;-302,33;0,6817;0,50;12;0;1;2
385;DEATH;Suicide;3;4;-302,43;0,6810;0,50;8;0;2;2
386;DEATH;Suicide;3;4;-302,38;0,6803;0,75;12;0;1;2
387;DEATH;Suicide;3;7;-292,71;0,6796;0,71;12;2;2;4
388;DEATH;Suicide;3;4;-302,38;0,6790;0,25;17;0;1;2
389;DEATH;Suicide;3;6;-290,50;0,6783;1,00;14;2;1;2
390;DEATH;Suicide;3;5;-302,94;0,6776;0,60;9;0;2;2
391;DEATH;Suicide;3;5;-302,89;0,6769;0,80;13;0;2;2
392;DEATH;Suicide;3;14;-308,23;0,6763;0,64;9;1;4;6
393;DEATH;Suicide;3;18;-293,67;0,6756;0,78;13;3;2;4
394;DEATH;Suicide;3;4;-302,33;0,6749;0,75;13;0;1;2
395;DEATH;Suicide;3;4;-302,43;0,6742;0,75;12;0;1;2
396;DEATH;Suicide;3;4;-302,33;0,6736;0,25;10;0;2;2
397;DEATH;Suicide;3;4;-302,43;0,6729;0,75;9;0;1;2
398;DEATH;Suicide;3;4;-302,33;0,6722;0,75;11;0;1;2
399;DEATH;Suicide;3;4;-302,43;0,6715;0,50;15;0;1;2
400;DEATH;Suicide;3;4;-302,38;0,6709;1,00;11;0;1;2
401;DEATH;Suicide;3;4;-302,38;0,6702;0,50;13;0;1;2
402;DEATH;Suicide;3;4;-302,38;0,6695;1,00;13;0;1;2
403;DEATH;Suicide;3;4;-302,38;0,6688;0,50;2;0;1;2
404;DEATH;Suicide;3;11;-297,55;0,6682;0,82;15;2;2;2
405;DEATH;Suicide;3;5;-302,44;0,6675;0,20;11;0;2;2
406;DEATH;Suicide;3;12;-304,71;0,6668;0,75;13;2;1;2
407;DEATH;Suicide;3;5;-295,49;0,6662;1,00;12;1;1;2
408;DEATH;Suicide;3;5;-302,89;0,6655;1,00;13;0;1;2
409;DEATH;Suicide;3;10;-303,19;0,6648;1,00;10;1;2;2
410;DEATH;Suicide;3;7;-303,01;0,6642;0,71;10;0;2;2
411;DEATH;Suicide;3;5;-302,39;0,6635;0,80;15;0;1;2
412;DEATH;Suicide;3;9;-296,53;0,6629;0,78;10;2;2;2
413;DEATH;Suicide;3;4;-302,38;0,6622;0,75;9;0;1;2
414;DEATH;Suicide;3;4;-302,38;0,6615;0,50;11;0;1;2
415;DEATH;Suicide;3;5;-302,89;0,6609;0,60;15;0;2;2
416;DEATH;Suicide;3;15;-299,09;0,6602;0,67;12;2;2;4
417;DEATH;Suicide;3;4;-302,38;0,6595;0,50;11;0;2;2
418;DEATH;Suicide;3;5;-302,94;0,6589;0,80;14;0;1;2
419;DEATH;Suicide;3;7;-295,56;0,6582;0,86;12;1;2;2
420;DEATH;Suicide;3;5;-302,44;0,6576;0,60;10;0;2;2
421;DEATH;Suicide;3;4;-302,38;0,6569;0,50;12;0;1;2
422;DEATH;Suicide;3;6;-303,40;0,6563;0,83;12;0;1;2
423;DEATH;Suicide;3;4;-302,38;0,6556;0,50;11;0;1;2
424;DEATH;Suicide;3;4;-302,38;0,6549;0,25;12;0;2;2
425;DEATH;Suicide;3;4;-302,38;0,6543;0,50;18;0;1;2
426;DEATH;Suicide;3;4;-302,43;0,6536;0,50;14;0;1;2
427;DEATH;Suicide;3;4;-302,38;0,6530;0,50;14;0;2;2
428;DEATH;Suicide;3;5;-302,89;0,6523;0,60;14;0;1;2
429;DEATH;Suicide;3;7;-304,66;0,6517;0,57;11;0;2;4
430;DEATH;Suicide;3;5;-302,84;0,6510;0,60;8;0;1;2
431;DEATH;Suicide;3;4;-302,38;0,6504;0,50;11;0;1;2
432;DEATH;Suicide;3;4;-302,38;0,6497;0,50;16;0;1;2
433;DEATH;Suicide;3;13;-291,57;0,6491;0,69;10;3;2;4
434;DEATH;Suicide;3;5;-302,39;0,6484;0,80;14;0;1;2
435;DEATH;Suicide;3;5;-302,84;0,6478;0,60;8;0;1;2
436;DEATH;Suicide;3;6;-295,95;0,6471;0,67;10;1;2;2
437;DEATH;Suicide;3;9;-296,53;0,6465;0,56;12;2;1;2
438;DEATH;Suicide;3;5;-295,39;0,6458;1,00;15;1;1;2
439;DEATH;Suicide;3;4;-302,38;0,6452;0,75;9;0;2;2
440;DEATH;Suicide;3;4;-302,38;0,6445;0,75;13;0;2;2
441;DEATH;Suicide;3;5;-302,44;0,6439;1,00;11;0;2;2
442;DEATH;Suicide;3;7;-292,66;0,6433;0,43;10;2;2;4
443;DEATH;Suicide;3;5;-295,39;0,6426;0,40;17;1;1;2
444;DEATH;Suicide;3;11;-299,25;0,6420;0,64;10;1;2;4
445;DEATH;Suicide;3;13;-303,37;0,6413;0,85;13;1;1;2
446;DEATH;Suicide;3;4;-302,43;0,6407;0,25;13;0;2;2
447;DEATH;Suicide;3;12;-307,61;0,6400;0,42;11;0;4;6
448;DEATH;Suicide;3;4;-302,38;0,6394;0,75;13;0;2;2
449;DEATH;Suicide;3;7;-303,01;0,6388;0,57;12;0;1;2
450;DEATH;Suicide;3;4;-302,38;0,6381;0,25;11;0;2;2
451;DEATH;Suicide;3;4;-302,38;0,6375;0,50;11;0;1;2
452;DEATH;Suicide;3;5;-302,44;0,6369;0,60;9;0;2;2
453;DEATH;Suicide;3;4;-302,38;0,6362;1,00;17;0;1;2
454;DEATH;Suicide;3;10;-297,04;0,6356;0,70;7;2;1;2
455;DEATH;Suicide;3;7;-302,56;0,6349;0,57;10;0;2;2
456;DEATH;Suicide;3;5;-295,39;0,6343;0,80;13;1;1;2
457;DEATH;Suicide;3;5;-295,44;0,6337;0,40;13;1;1;2
458;DEATH;Suicide;3;4;-302,38;0,6330;0,50;9;0;2;2
459;DEATH;Suicide;3;7;-292,71;0,6324;0,71;8;2;2;4
460;DEATH;Suicide;3;4;-302,38;0,6318;0,50;10;0;1;2
461;DEATH;Suicide;3;8;-298,27;0,6311;0,75;10;1;2;4
462;DEATH;Suicide;3;7;-297,71;0,6305;0,29;14;1;2;4
463;DEATH;Suicide;3;4;-302,38;0,6299;0,75;9;0;2;2
464;DEATH;Suicide;3;4;-302,38;0,6293;0,25;14;0;2;2
465;DEATH;Suicide;3;5;-302,39;0,6286;0,60;13;0;2;2
466;DEATH;Suicide;3;4;-302,38;0,6280;0,75;9;0;1;2
467;DEATH;Suicide;3;11;-305,15;0,6274;0,64;11;1;1;2
468;DEATH;Suicide;3;4;-302,38;0,6267;0,00;14;0;2;2
469;DEATH;Suicide;3;17;-293,46;0,6261;0,35;10;3;4;8
470;DEATH;Suicide;3;5;-302,94;0,6255;0,60;13;0;2;2
471;DEATH;Suicide;3;6;-303,40;0,6249;0,83;9;0;2;2
472;DEATH;Suicide;3;18;-297,32;0,6242;0,83;15;2;3;6
473;DEATH;Suicide;3;10;-293,29;0,6236;0,60;9;2;2;4
474;DEATH;Suicide;3;4;-302,43;0,6230;0,25;11;0;2;2
475;DEATH;Suicide;3;4;-302,38;0,6224;1,00;12;0;1;2
476;DEATH;Suicide;3;7;-304,66;0,6217;0,43;10;0;2;4
477;DEATH;Suicide;3;7;-302,61;0,6211;0,71;13;0;1;2
478;DEATH;Suicide;3;14;-300,48;0,6205;0,71;12;1;2;4
479;DEATH;Suicide;3;4;-302,38;0,6199;0,50;10;0;2;2
480;DEATH;Suicide;3;6;-302,50;0,6193;0,67;14;0;1;2
481;DEATH;Suicide;3;4;-302,38;0,6186;0,75;11;0;2;2
482;DEATH;Suicide;3;7;-303,06;0,6180;0,86;16;0;1;2
483;DEATH;Suicide;3;4;-302,43;0,6174;0,75;11;0;2;2
484;DEATH;Suicide;3;12;-298,51;0,6168;0,83;12;1;3;4
485;DEATH;Suicide;3;6;-296,00;0,6162;0,83;12;1;1;2
486;DEATH;Suicide;3;5;-295,44;0,6156;0,80;4;1;1;2
487;DEATH;Suicide;3;5;-302,44;0,6149;0,60;12;0;1;2
488;DEATH;Suicide;3;4;-302,33;0,6143;0,25;13;0;1;2
489;DEATH;Suicide;3;11;-307,10;0,6137;0,45;15;0;3;6
490;DEATH;Suicide;3;5;-295,44;0,6131;0,20;12;1;1;2
491;DEATH;Suicide;3;5;-302,44;0,6125;0,60;12;0;1;2
492;DEATH;Suicide;3;5;-302,44;0,6119;0,60;15;0;2;2
493;DEATH;Suicide;3;13;-304,72;0,6113;0,77;11;1;1;2
494;DEATH;Suicide;3;6;-295,95;0,6106;0,67;14;1;2;2
495;DEATH;Suicide;3;4;-302,43;0,6100;0,50;12;0;1;2
496;DEATH;Suicide;3;4;-302,38;0,6094;0,50;11;0;1;2
497;DEATH;Suicide;3;4;-302,38;0,6088;0,25;12;0;1;2
498;DEATH;Suicide;3;5;-302,84;0,6082;0,80;12;0;1;2
499;DEATH;Suicide;3;19;-309,83;0,6076;0,42;9;0;3;6
500;DEATH;Suicide;3;4;-302,43;0,6070;0,50;8;0;2;2
501;DEATH;Suicide;3;7;-292,76;0,6064;0,86;15;2;2;4
502;DEATH;Suicide;3;6;-303,40;0,6058;0,83;9;0;1;2
503;DEATH;Suicide;3;10;-297,89;0,6052;0,70;11;2;3;4
504;DEATH;Suicide;3;4;-302,38;0,6046;0,50;10;0;1;2
505;DEATH;Suicide;3;12;-305,91;0,6040;0,67;10;0;2;4
506;DEATH;Suicide;3;5;-302,39;0,6034;0,80;7;0;1;2
507;DEATH;Suicide;3;11;-297,65;0,6028;0,55;12;2;2;2
508;DEATH;Suicide;3;4;-302,38;0,6022;0,75;13;0;2;2
509;DEATH;Suicide;3;9;-297,83;0,6015;0,78;8;1;2;4
510;DEATH;Suicide;3;11;-304,95;0,6009;0,55;11;1;3;4
511;DEATH;Suicide;3;4;-302,38;0,6003;0,50;13;0;2;2
512;DEATH;Suicide;3;8;-297,77;0,5997;0,50;7;1;2;4
513;DEATH;Suicide;3;6;-302,45;0,5991;0,33;8;0;1;2
514;DEATH;Suicide;3;4;-302,33;0,5985;0,50;10;0;1;2
515;DEATH;Suicide;3;4;-302,43;0,5979;0,50;10;0;2;2
516;DEATH;Suicide;3;4;-302,43;0,5974;0,50;11;0;1;2
517;DEATH;Suicide;3;4;-302,33;0,5968;0,50;9;0;1;2
518;DEATH;Suicide;3;5;-302,44;0,5962;0,80;9;0;2;2
519;DEATH;Suicide;3;6;-302,95;0,5956;0,50;13;0;2;2
520;DEATH;Suicide;3;4;-302,38;0,5950;0,50;11;0;1;2
521;DEATH;Suicide;3;8;-305,22;0,5944;0,38;8;0;2;4
522;DEATH;Suicide;3;5;-302,44;0,5938;0,60;12;0;1;2
523;DEATH;Suicide;3;4;-302,38;0,5932;0,50;15;0;2;2
524;DEATH;Suicide;3;6;-302,50;0,5926;0,83;15;0;1;2
525;DEATH;Suicide;3;5;-302,89;0,5920;0,80;10;0;1;2
526;DEATH;Suicide;3;6;-295,50;0,5914;0,50;12;1;1;2
527;DEATH;Suicide;3;5;-302,89;0,5908;0,40;13;0;1;2
528;DEATH;Suicide;3;8;-303,57;0,5902;0,75;18;0;1;2
529;DEATH;Suicide;3;5;-295,44;0,5896;0,60;10;1;1;2
530;DEATH;Suicide;3;7;-303,91;0,5890;0,57;14;0;1;2
531;DEATH;Suicide;3;17;-308,86;0,5885;0,71;11;0;3;6
532;DEATH;Suicide;3;4;-302,43;0,5879;0,75;14;0;1;2
533;DEATH;Suicide;3;7;-304,71;0,5873;0,14;12;0;2;4
534;DEATH;Suicide;3;4;-302,38;0,5867;0,25;12;0;2;2
535;DEATH;Suicide;3;6;-295,95;0,5861;0,50;15;1;1;2
536;DEATH;Suicide;3;11;-304,15;0,5855;0,73;11;1;1;2
537;DEATH;Suicide;3;4;-302,43;0,5849;0,00;12;0;2;2
538;DEATH;Suicide;3;4;-302,43;0,5843;0,25;13;0;2;2
539;DEATH;Suicide;3;5;-302,89;0,5838;0,60;11;0;2;2
540;DEATH;Suicide;3;4;-302,43;0,5832;0,50;9;0;1;2
541;DEATH;Suicide;3;6;-295,90;0,5826;0,83;11;1;1;2
542;DEATH;Suicide;3;17;-296,31;0,5820;0,71;10;3;3;6
543;DEATH;Suicide;3;9;-303,13;0,5814;0,67;11;1;2;2
544;DEATH;Suicide;3;4;-302,43;0,5808;0,00;11;0;1;2
545;DEATH;Suicide;3;5;-295,39;0,5803;0,80;14;1;1;2
546;DEATH;Suicide;3;4;-302,38;0,5797;0,75;10;0;1;2
547;DEATH;Suicide;3;11;-305,00;0,5791;0,45;10;1;3;4
548;DEATH;Suicide;3;4;-302,43;0,5785;0,50;16;0;1;2
549;DEATH;Suicide;3;4;-302,38;0,5780;0,00;11;0;2;2
550;DEATH;Suicide;3;4;-302,38;0,5774;0,50;8;0;1;2
551;DEATH;Suicide;3;9;-296,18;0,5768;0,89;8;2;1;2
552;DEATH;Suicide;3;8;-303,52;0,5762;0,75;14;0;2;2
553;DEATH;Suicide;3;5;-302,44;0,5756;0,80;8;0;1;2
554;DEATH;Suicide;3;5;-302,89;0,5751;0,60;9;0;1;2
555;DEATH;Suicide;3;13;-298,52;0,5745;0,62;13;2;3;4
556;DEATH;Suicide;3;9;-303,18;0,5739;0,78;10;1;2;2
557;DEATH;Suicide;3;4;-302,43;0,5733;0,25;10;0;2;2
558;DEATH;Suicide;3;9;-296,53;0,5728;0,67;11;2;2;2
559;DEATH;Suicide;3;5;-302,89;0,5722;0,80;12;0;1;2
560;DEATH;Suicide;3;4;-302,38;0,5716;0,50;12;0;2;2
561;DEATH;Suicide;3;4;-302,38;0,5711;0,50;12;0;1;2
562;DEATH;Suicide;3;4;-302,38;0,5705;0,00;13;0;2;2
563;DEATH;Suicide;3;4;-302,43;0,5699;0,25;14;0;2;2
564;DEATH;Suicide;3;5;-302,44;0,5693;1,00;7;0;2;2
565;DEATH;Suicide;3;7;-292,71;0,5688;0,29;15;2;3;4
566;DEATH;Suicide;3;9;-298,33;0,5682;0,56;10;2;2;4
567;DEATH;Suicide;3;4;-302,38;0,5676;0,50;14;0;1;2
568;DEATH;Suicide;3;13;-298,92;0,5671;0,62;13;2;3;4
569;DEATH;Suicide;3;8;-303,07;0,5665;0,88;8;0;1;2
570;DEATH;Suicide;3;4;-302,38;0,5659;0,50;9;0;1;2
571;DEATH;Suicide;3;9;-296,53;0,5654;0,56;15;2;1;2
572;DEATH;Suicide;3;4;-302,38;0,5648;0,50;12;0;2;2
573;DEATH;Suicide;3;5;-302,94;0,5642;0,60;13;0;1;2
574;DEATH;Suicide;3;9;-297,83;0,5637;0,67;12;1;2;4
575;DEATH;Suicide;3;14;-301,93;0,5631;0,43;13;2;2;4
576;DEATH;Suicide;3;7;-291,01;0,5625;0,71;16;2;1;2
577;DEATH;Suicide;3;10;-298,29;0,5620;0,30;15;3;3;4
578;DEATH;Suicide;3;4;-302,38;0,5614;0,75;15;0;1;2
579;DEATH;Suicide;3;4;-302,43;0,5609;0,50;13;0;1;2
580;DEATH;Suicide;3;4;-302,38;0,5603;0,50;7;0;2;2
581;DEATH;Suicide;3;4;-302,38;0,5597;0,50;13;0;2;2
582;DEATH;Suicide;3;5;-302,44;0,5592;0,60;8;0;1;2
583;DEATH;Suicide;3;5;-302,89;0,5586;0,80;14;0;1;2
584;DEATH;Suicide;3;5;-302,44;0,5581;0,60;10;0;1;2
585;DEATH;Suicide;3;4;-302,33;0,5575;0,75;11;0;2;2
586;DEATH;Suicide;3;11;-300,05;0,5569;0,45;12;1;4;6
587;DEATH;Suicide;3;4;-302,33;0,5564;0,25;15;0;2;2
588;DEATH;Suicide;3;4;-302,38;0,5558;0,50;9;0;2;2
589;DEATH;Suicide;3;4;-302,38;0,5553;1,00;15;0;1;2
590;DEATH;Suicide;3;5;-302,89;0,5547;0,40;10;0;1;2
591;DEATH;Suicide;3;6;-295,95;0,5542;0,67;8;1;1;2
592;DEATH;Suicide;3;5;-302,49;0,5536;0,40;12;0;2;2
593;DEATH;Suicide;3;4;-302,43;0,5531;0,50;14;0;2;2
594;DEATH;Suicide;3;5;-302,89;0,5525;0,40;15;0;2;2
595;DEATH;Suicide;3;6;-302,50;0,5520;0,50;12;0;1;2
596;DEATH;Suicide;3;4;-302,38;0,5514;0,75;7;0;1;2
597;DEATH;Suicide;3;5;-302,89;0,5509;0,40;12;0;2;2
598;DEATH;Suicide;3;4;-302,38;0,5503;0,00;12;0;1;2
599;DEATH;Suicide;3;4;-302,33;0,5498;0,25;8;0;2;2
600;DEATH;Suicide;3;4;-302,33;0,5492;0,75;10;0;2;2
601;DEATH;Suicide;3;4;-302,38;0,5487;0,75;13;0;1;2
602;DEATH;Suicide;3;8;-304,77;0,5481;0,38;12;0;2;4
603;DEATH;Suicide;3;4;-302,38;0,5476;0,50;13;0;1;2
604;DEATH;Suicide;3;6;-295,90;0,5470;0,50;16;1;1;2
605;DEATH;Suicide;3;4;-302,38;0,5465;0,25;7;0;2;2
606;DEATH;Suicide;3;10;-296,24;0,5459;0,50;11;3;2;2
607;DEATH;Suicide;3;5;-302,39;0,5454;0,60;14;0;2;2
608;DEATH;Suicide;3;4;-302,43;0,5448;0,50;12;0;1;2
609;DEATH;Suicide;3;7;-302,96;0,5443;0,57;15;0;1;2
610;DEATH;Suicide;3;4;-302,43;0,5437;0,50;13;0;1;2
611;DEATH;Suicide;3;4;-302,43;0,5432;0,75;12;0;1;2
612;DEATH;Suicide;3;10;-305,74;0,5426;0,40;11;0;3;4
613;DEATH;Suicide;3;4;-302,38;0,5421;0,50;10;0;2;2
614;DEATH;Suicide;3;4;-302,43;0,5416;0,25;13;0;2;2
615;DEATH;Suicide;3;11;-304,90;0,5410;0,55;15;1;2;4
616;DEATH;Suicide;3;4;-302,38;0,5405;0,00;14;0;2;2
617;DEATH;Suicide;3;4;-302,38;0,5399;0,50;14;0;1;2
618;DEATH;Suicide;3;14;-304,73;0,5394;0,43;11;1;2;2
619;DEATH;Suicide;3;5;-302,94;0,5389;0,60;14;0;1;2
620;DEATH;Suicide;3;4;-302,38;0,5383;0,50;13;0;2;2
621;DEATH;Suicide;3;4;-302,38;0,5378;0,50;14;0;2;2
622;DEATH;Suicide;3;5;-302,94;0,5372;0,20;14;0;1;2
623;DEATH;Suicide;3;4;-302,38;0,5367;0,25;12;0;1;2
624;DEATH;Suicide;3;4;-302,43;0,5362;0,50;13;0;2;2
625;DEATH;Suicide;3;5;-302,49;0,5356;0,80;9;0;1;2
626;DEATH;Suicide;3;11;-298,40;0,5351;0,82;13;2;2;4
627;DEATH;Suicide;3;7;-296,41;0,5346;0,71;13;1;1;2
628;DEATH;Suicide;3;5;-302,94;0,5340;0,20;12;0;2;2
629;DEATH;Suicide;3;4;-302,38;0,5335;0,75;13;0;1;2
630;DEATH;Suicide;3;4;-302,43;0,5330;0,25;12;0;2;2
631;DEATH;Suicide;3;7;-303,06;0,5324;0,71;11;0;2;2
632;DEATH;Suicide;3;4;-302,38;0,5319;0,25;13;0;2;2
633;DEATH;Suicide;3;4;-302,38;0,5314;0,25;10;0;1;2
634;DEATH;Suicide;3;4;-302,38;0,5308;1,00;11;0;2;2
635;DEATH;Suicide;3;4;-302,33;0,5303;0,25;10;0;1;2
636;DEATH;Suicide;3;4;-302,33;0,5298;0,00;9;0;2;2
637;DEATH;Suicide;3;4;-302,33;0,5292;0,25;11;0;1;2
638;DEATH;Suicide;3;15;-299,09;0,5287;0,87;15;2;2;4
639;DEATH;Suicide;3;4;-302,33;0,5282;0,00;14;0;1;2
640;DEATH;Suicide;3;5;-295,39;0,5277;0,60;16;1;1;2
641;DEATH;Suicide;3;4;-302,38;0,5271;0,50;11;0;1;2
642;DEATH;Suicide;3;7;-297,71;0,5266;0,43;10;1;3;4
643;DEATH;Suicide;3;4;-302,33;0,5261;1,00;15;0;1;2
644;DEATH;Suicide;3;6;-302,55;0,5255;0,83;12;0;1;2
645;DEATH;Suicide;3;5;-302,89;0,5250;0,60;14;0;1;2
646;DEATH;Suicide;3;4;-302,38;0,5245;0,50;14;0;1;2
647;DEATH;Suicide;3;5;-295,44;0,5240;0,60;11;1;2;2
648;DEATH;Suicide;3;5;-295,39;0,5234;0,20;11;1;1;2
649;DEATH;Suicide;3;4;-302,33;0,5229;0,50;13;0;1;2
650;DEATH;Suicide;3;5;-302,44;0,5224;0,60;11;0;1;2
651;DEATH;Suicide;3;6;-295,95;0,5219;0,67;14;1;1;2
652;DEATH;Suicide;3;4;-302,38;0,5214;0,50;11;0;1;2
653;DEATH;Suicide;3;4;-302,43;0,5208;0,00;12;0;2;2
654;DEATH;Suicide;3;5;-295,44;0,5203;0,60;14;1;2;2
655;DEATH;Suicide;3;4;-302,43;0,5198;0,50;15;0;2;2
656;DEATH;Suicide;3;4;-302,33;0,5193;0,50;11;0;1;2
657;DEATH;Suicide;3;6;-290,45;0,5188;0,50;13;2;1;2
658;DEATH;Suicide;3;4;-302,33;0,5182;0,25;12;0;2;2
659;DEATH;Suicide;3;7;-296,41;0,5177;0,57;14;1;1;2
660;DEATH;Suicide;3;5;-302,89;0,5172;0,60;15;0;1;2
661;DEATH;Suicide;3;5;-302,44;0,5167;0,60;11;0;2;2
662;DEATH;Suicide;3;4;-302,38;0,5162;0,50;15;0;2;2
663;DEATH;Suicide;3;5;-295,49;0,5157;0,40;16;1;2;2
664;DEATH;Suicide;3;4;-302,38;0,5151;0,00;10;0;2;2
665;DEATH;Suicide;3;5;-302,49;0,5146;0,80;7;0;2;2
666;DEATH;Suicide;3;4;-302,33;0,5141;0,25;12;0;2;2
667;DEATH;Suicide;3;5;-302,49;0,5136;0,40;13;0;1;2
668;DEATH;Suicide;3;9;-303,58;0,5131;0,67;11;0;2;2
669;DEATH;Suicide;3;7;-297,71;0,5126;0,29;10;1;2;4
670;DEATH;Suicide;3;4;-302,38;0,5121;0,50;7;0;1;2
671;DEATH;Suicide;3;4;-302,43;0,5115;0,25;12;0;1;2
672;DEATH;Suicide;3;4;-302,38;0,5110;0,50;8;0;1;2
673;DEATH;Suicide;3;8;-297,77;0,5105;0,50;12;1;2;4
674;DEATH;Suicide;3;4;-302,43;0,5100;0,50;10;0;2;2
675;DEATH;Suicide;3;4;-302,38;0,5095;0,00;11;0;1;2
676;DEATH;Suicide;3;15;-294,14;0,5090;0,53;14;3;3;4
677;DEATH;Suicide;3;7;-292,71;0,5085;0,43;16;2;2;4
678;DEATH;Suicide;3;5;-295,39;0,5080;0,40;15;1;1;2
679;DEATH;Suicide;3;11;-305,80;0,5075;0,64;10;1;3;4
680;DEATH;Suicide;3;4;-302,43;0,5070;0,00;7;0;2;2
681;DEATH;Suicide;3;4;-302,38;0,5064;0,50;14;0;2;2
682;DEATH;Suicide;3;5;-302,89;0,5059;0,60;12;0;2;2
683;DEATH;Suicide;3;4;-302,38;0,5054;0,50;14;0;2;2
684;DEATH;Suicide;3;4;-302,38;0,5049;0,50;10;0;1;2
685;DEATH;Suicide;3;4;-302,38;0,5044;0,50;8;0;2;2
686;DEATH;Suicide;3;4;-302,33;0,5039;0,75;11;0;1;2
687;DEATH;Suicide;3;4;-302,43;0,5034;0,25;10;0;2;2
688;DEATH;Suicide;3;4;-302,33;0,5029;0,75;11;0;1;2
689;DEATH;Suicide;3;4;-302,38;0,5024;0,75;13;0;2;2
690;DEATH;Suicide;3;9;-303,18;0,5019;0,56;16;1;1;2
691;DEATH;Suicide;3;13;-304,27;0,5014;0,54;10;1;2;2
692;DEATH;Suicide;3;6;-303,00;0,5009;0,67;11;0;2;2
693;DEATH;Suicide;3;14;-300,68;0,5004;0,14;13;2;4;6
694;DEATH;Suicide;3;5;-295,39;0,4999;0,60;12;1;1;2
695;DEATH;Suicide;3;4;-302,43;0,4994;0,25;9;0;1;2
696;DEATH;Suicide;3;12;-293,41;0,4989;0,58;12;3;2;4
697;DEATH;Suicide;3;22;-301,76;0,4984;0,68;17;4;2;4
698;DEATH;Suicide;3;5;-302,89;0,4979;0,20;11;0;2;2
699;DEATH;Suicide;3;5;-302,89;0,4974;0,40;13;0;2;2
700;DEATH;Suicide;3;14;-307,23;0,4969;0,50;11;1;3;6
701;DEATH;Suicide;3;9;-302,73;0,4964;0,56;11;1;1;2
702;DEATH;Suicide;3;4;-302,38;0,4959;0,50;11;0;2;2
703;DEATH;Suicide;3;4;-302,38;0,4954;0,50;13;0;1;2
704;DEATH;Suicide;3;5;-302,44;0,4949;0,60;17;0;1;2
705;DEATH;Suicide;3;5;-295,44;0,4944;0,60;12;1;1;2
706;DEATH;Suicide;3;8;-303,07;0,4939;0,63;9;0;1;2
707;DEATH;Suicide;3;4;-302,43;0,4934;0,75;12;0;1;2
708;DEATH;Suicide;3;10;-304,94;0,4930;0,30;11;1;3;4
709;DEATH;Suicide;3;4;-302,43;0,4925;0,50;13;0;1;2
710;DEATH;Suicide;3;4;-302,33;0,4920;0,50;12;0;2;2
711;DEATH;Suicide;3;4;-302,38;0,4915;0,25;15;0;2;2
712;DEATH;Suicide;3;4;-302,43;0,4910;0,50;16;0;1;2
713;DEATH;Suicide;3;6;-295,50;0,4905;0,50;13;1;1;2
714;DEATH;Suicide;3;12;-305,41;0,4900;0,50;6;2;2;4
715;DEATH;Suicide;3;9;-304,83;0,4895;0,67;10;1;2;4
716;DEATH;Suicide;3;4;-302,33;0,4890;0,25;11;0;1;2
717;DEATH;Suicide;3;4;-302,33;0,4885;0,25;9;0;1;2
718;DEATH;Suicide;3;4;-302,38;0,4880;0,25;11;0;1;2
719;DEATH;Suicide;3;4;-302,38;0,4876;0,50;7;0;1;2
720;DEATH;Suicide;3;4;-302,38;0,4871;0,25;11;0;2;2
721;DEATH;Suicide;3;4;-302,38;0,4866;0,75;16;0;1;2
722;DEATH;Suicide;3;4;-302,38;0,4861;0,25;16;0;2;2
723;DEATH;Suicide;3;4;-302,38;0,4856;0,50;14;0;1;2
724;DEATH;Suicide;3;4;-302,33;0,4851;1,00;10;0;1;2
725;DEATH;Suicide;3;11;-305,45;0,4846;0,27;11;2;3;4
726;DEATH;Suicide;3;7;-297,66;0,4842;0,14;8;1;2;4
727;DEATH;Suicide;3;8;-293,27;0,4837;0,50;13;2;3;4
728;DEATH;Suicide;3;5;-302,94;0,4832;0,40;12;0;1;2
729;DEATH;Suicide;3;4;-302,38;0,4827;0,75;11;0;1;2
730;DEATH;Suicide;3;7;-304,76;0,4822;0,43;10;0;2;4
